time,aoi,measurement,indicatorValue,referenceTime,dataProvider,eoSensor,colorCode,inputData
"2020-11-01T17:20:00.000Z","LatLng(41.1017, -72.935)","-27.88456112","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-11-07T17:30:00.000Z","LatLng(41.1017, -72.935)","-12.2044222","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-11-14T18:30:00.000Z","LatLng(41.1017, -72.935)","NaN","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-11-21T17:00:00.000Z","LatLng(41.1017, -72.935)","5.449610539","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-11-28T17:05:00.000Z","LatLng(41.1017, -72.935)","-41.34363824","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-12-05T17:55:00.000Z","LatLng(41.1017, -72.935)","-4.551979898","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2021-01-02T17:55:00.000Z","LatLng(41.1017, -72.935)","-4.396774547","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2021-01-09T17:55:00.000Z","LatLng(41.1017, -72.935)","-20.68824203","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2021-01-16T18:20:00.000Z","LatLng(41.1017, -72.935)","32.72953959","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2021-01-23T18:20:00.000Z","LatLng(41.1017, -72.935)","-21.26904524","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2021-01-30T18:20:00.000Z","LatLng(41.1017, -72.935)","13.53661429","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2021-02-06T18:20:00.000Z","LatLng(41.1017, -72.935)","-7.895088074","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2021-02-13T18:20:00.000Z","LatLng(41.1017, -72.935)","NaN","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2021-02-20T18:20:00.000Z","LatLng(41.1017, -72.935)","-23.65962496","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2021-02-27T18:20:00.000Z","LatLng(41.1017, -72.935)","15.91912667","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2021-03-06T18:20:00.000Z","LatLng(41.1017, -72.935)","-3.219749","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2021-03-13T18:20:00.000Z","LatLng(41.1017, -72.935)","-18.30125626","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2021-03-20T18:20:00.000Z","LatLng(41.1017, -72.935)","-37.18066022","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2021-03-27T18:20:00.000Z","LatLng(41.1017, -72.935)","-10.91111345","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2021-04-03T18:20:00.000Z","LatLng(41.1017, -72.935)","20.2463164","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2021-04-10T18:20:00.000Z","LatLng(41.1017, -72.935)","-12.46302145","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2021-04-17T18:20:00.000Z","LatLng(41.1017, -72.935)","-8.135493184","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2021-04-24T18:20:00.000Z","LatLng(41.1017, -72.935)","-8.656412377","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2021-05-01T18:20:00.000Z","LatLng(41.1017, -72.935)","22.26202165","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2021-05-08T18:20:00.000Z","LatLng(41.1017, -72.935)","-11.59390832","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2021-05-15T18:20:00.000Z","LatLng(41.1017, -72.935)","-23.23538546","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2021-05-22T18:20:00.000Z","LatLng(41.1017, -72.935)","NaN","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2021-05-29T18:20:00.000Z","LatLng(41.1017, -72.935)","NaN","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2021-06-05T18:20:00.000Z","LatLng(41.1017, -72.935)","-27.664935","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2021-06-12T18:20:00.000Z","LatLng(41.1017, -72.935)","-7.542258184","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
